source_id,jurisdiction,regulator,document_type,document_title,instrument_id,url,url_verified,verification_method,file_format,date_published,commencement_date,currency_version_date,legislative_currency,hazard_category,industry_relevance,priority_tier,pre_harmonisation,license_notes,ingestable,ingest_caveat,download_attempted,notes
QLD-CASE-001,QLD,District Court of Queensland,court_decision,The Queen v Brisbane Auto Recycling Pty Ltd & Ors [2020] QDC 113,[2020] QDC 113,https://www.queenslandjudgments.com.au/caselaw/qdc/2020/113,false,search_snippet,HTML,2020-06-11,,,CURRENT,PLANT_EQUIPMENT,"MANUFACTURING,TRANSPORT,CONSTRUCTION",3,false,CC-BY-4.0 (VERIFY),true,,,"Australia's FIRST industrial manslaughter conviction. Company convicted of industrial manslaughter (s 34C WHS Act 2011 (Qld)) and fined $3M; two directors (Hussaini, Karimi) pleaded guilty to Category 1 reckless conduct (s 31) and each received 10 months imprisonment wholly suspended (NOT 'convicted of Category 1' only — corrected from enumerator note). Forklift fatality; no safety systems, unlicensed operator. URL CONFIRMED via search snippet (Queensland Judgments caselaw). PDF mirror: archive.sclqld.org.au/qjudgment/2020/QDC20-113.pdf. NOTE: court decisions are Tier 3 / borderline for a 'guidance + standards' node but retained as landmark cross-cutting case law."
QLD-CASE-002,QLD,Workplace Health and Safety Queensland,court_decision,"R v Owen — first individual industrial-manslaughter conviction (Qld, 2022)",,https://www.owhsp.qld.gov.au/court-report/first-conviction-individual-industrial-manslaughter-queensland,false,search_snippet,HTML,,,,VERIFY,GENERAL,ALL,3,false,reference-only,true,,,Doctrinally distinct landmark from QLD-CASE-001 (corporate guilty plea). Medium-neutral citation VERIFY. Admitted on the CLAUDE.md s9 landmark-stretch basis.
SA-LEG-001,SA,SafeWork SA,act,Work Health and Safety Act 2012 (SA),2012.40,https://www.legislation.sa.gov.au/lz?path=%2Fc%2Fa%2Fwork+health+and+safety+act+2012,false,search_snippet,PDF,2012,2013-01-01,2024-09-01,CURRENT,GENERAL,ALL,1,false,CC-BY-4.0 (VERIFY),true,,,"Principal SA WHS Act, harmonised model framework. Authorised version 2012.40. Most recently amended by WHS (Review Recommendations) Amendment Act 2024 (No 20 of 2024) — key changes commenced 1 Sept 2024 (basis for currency_version_date), confirmed via SafeWork SA legislation-update page and legislation.sa.gov.au register. legislation.sa.gov.au 403s to automated fetch; URL CHANGED by verifier from a constructed /current/.auth.pdf deep-link to the stable register browse path which is the canonical landing for the current authorised version."
SA-REG-001,SA,SafeWork SA,regulation,Work Health and Safety (High Risk Construction Work) Amendment Regulations 2025 (SA),2025.112,https://www.safework.sa.gov.au/resources/legislation/work-health-and-safety-high-risk-construction-work-amendment-regulations-2025,false,search_snippet,HTML,2025,2026-07-01,,UNDER_REVIEW,FALLS,CONSTRUCTION,1,false,CC-BY-4.0 (VERIFY),true,,,"Amends the WHS Regulations 2012 (SA) to lower the high-risk construction work fall-from-height threshold from >3 metres to >2 metres, aligning SA with the national model. COMMENCES 1 July 2026 — set UNDER_REVIEW because, as at the 2026-06-30 as_of date, it is enacted but not yet in force (commences next day). instrument id 2025.112. URL CHANGED by verifier from the legislation.sa.gov.au un.pdf deep-link to the dedicated SafeWork SA explainer page, which directly confirms the instrument and commencement and is the more durable citable location; the legislation.sa.gov.au copy 403s."
SA-REG-002,SA,SafeWork SA,regulation,Work Health and Safety Regulations 2012 (SA),2012.268,https://www.legislation.sa.gov.au/lz?path=%2Fc%2Fr%2Fwork+health+and+safety+regulations+2012,false,search_snippet,PDF,2012,2013-01-01,,CURRENT,GENERAL,ALL,1,false,CC-BY-4.0 (VERIFY),true,,,Principal SA WHS Regulations. Authorised version 2012.268. legislation.sa.gov.au 403s; URL CHANGED by verifier from constructed deep-link to the stable register browse path. Subject to the HRCW Amendment Regulations 2025 (separate row) which lowers the fall-from-height threshold from >3m to >2m effective 1 Jul 2026 — confirmed via SafeWork SA.
SA-COP-001,SA,SafeWork SA,code_of_practice,Abrasive blasting Code of Practice (SA),,https://www.safework.sa.gov.au/__data/assets/pdf_file/0018/136260/Draft-Code-of-Practice_-Abrasive-Blasting.pdf,false,search_snippet,PDF,2024-02,,2024-02,CURRENT,CHEMICAL,"MANUFACTURING,CONSTRUCTION",1,false,CC-BY-NC-3.0-AU,true,CC BY-NC 3.0 AU: non-commercial use with attribution only; confirm per-document licence before redistribution.,,"SA-adopted model code (February 2024). CURRENCY UPGRADED by verifier from VERIFY to CURRENT: 'Draft-Code-of-Practice' is a CMS asset-naming artefact, not a draft status. Direct URL from search; site 403s."
SA-COP-002,SA,SafeWork SA,code_of_practice,Confined spaces Code of Practice (SA),,https://www.safework.sa.gov.au/__data/assets/pdf_file/0019/136261/Draft-Code-of-Practice_-Confined-spaces.pdf,false,search_snippet,PDF,2020-06,,2020-06,CURRENT,CONFINED_SPACES,"CONSTRUCTION,MANUFACTURING,ALL",1,false,CC-BY-NC-3.0-AU,true,CC BY-NC 3.0 AU: non-commercial use with attribution only; confirm per-document licence before redistribution.,,"SA-adopted model code. CURRENCY UPGRADED by verifier from VERIFY to CURRENT: the 'Draft-Code-of-Practice' string in the asset filename is a SafeWork SA CMS naming artefact, NOT a draft status — search confirms this exact URL is the approved 'Confined spaces Code of Practice' and a parallel DIT-hosted copy is dated June 2020. Direct URL from search; site 403s."
SA-COP-003,SA,SafeWork SA,code_of_practice,Construction work Code of Practice (SA),,https://www.safework.sa.gov.au/resources/codes-of-practice,false,regulator_index,PDF,,,,CURRENT,FALLS,CONSTRUCTION,1,false,CC-BY-NC-3.0-AU,true,CC BY-NC 3.0 AU: non-commercial use with attribution only; confirm per-document licence before redistribution.,,"SA-adopted model code. Existence as a current SA approved code re-confirmed by verifier via ablis.business.gov.au (Construction Work Code of Practice — South Australia) and SafeWork SA construction pages; the individual SA-hosted PDF asset URL still could not be resolved, so the codes-of-practice index URL is retained. Hazard mapped to FALLS as primary construction hazard domain."
SA-COP-004,SA,SafeWork SA,code_of_practice,Demolition work Code of Practice (SA),,https://www.safework.sa.gov.au/__data/assets/pdf_file/0020/136262/Demolition-Work.pdf,false,search_snippet,PDF,2020-06,,2020-06,CURRENT,FALLS,CONSTRUCTION,1,false,CC-BY-NC-3.0-AU,true,CC BY-NC 3.0 AU: non-commercial use with attribution only; confirm per-document licence before redistribution.,,SA-adopted model code (June 2020). Direct SA-hosted PDF URL from search; site 403s.
SA-COP-005,SA,SafeWork SA,code_of_practice,Excavation work Code of Practice (SA),,https://www.safework.sa.gov.au/__data/assets/pdf_file/0003/136263/Excavation-Work.pdf,false,search_snippet,PDF,2020-06,,2020-06,CURRENT,FALLS,CONSTRUCTION,1,false,CC-BY-NC-3.0-AU,true,CC BY-NC 3.0 AU: non-commercial use with attribution only; confirm per-document licence before redistribution.,,SA-adopted model code (June 2020). Direct SA-hosted PDF URL from search; site 403s.
SA-COP-006,SA,SafeWork SA,code_of_practice,First aid in the workplace Code of Practice (SA),,https://www.safework.sa.gov.au/__data/assets/pdf_file/0004/136264/First-aid-in-the-workplace.pdf,false,search_snippet,PDF,2020-06,,2020-06,CURRENT,GENERAL,ALL,1,false,CC-BY-NC-3.0-AU,true,CC BY-NC 3.0 AU: non-commercial use with attribution only; confirm per-document licence before redistribution.,,SA-adopted model code (June 2020). Direct SA-hosted PDF URL from search; site 403s.
SA-COP-007,SA,SafeWork SA,code_of_practice,Hazardous manual tasks Code of Practice (SA),,https://www.safework.sa.gov.au/__data/assets/pdf_file/0005/136265/Hazardous-Manual-Tasks.pdf,false,search_snippet,PDF,2020-06,,2020-06,CURRENT,MANUAL_HANDLING,ALL,1,false,CC-BY-NC-3.0-AU,true,CC BY-NC 3.0 AU: non-commercial use with attribution only; confirm per-document licence before redistribution.,,SA-adopted model code (June 2020). Direct SA-hosted PDF URL from search; site 403s.
SA-COP-008,SA,SafeWork SA,code_of_practice,How to manage and control asbestos in the workplace Code of Practice (SA),,https://www.safework.sa.gov.au/__data/assets/pdf_file/0006/136266/Draft-Code-of-Pracitce_-How-to-manage-and-control-asbestos-in-the-workplace.pdf,false,search_snippet,PDF,,,,CURRENT,CHEMICAL,"CONSTRUCTION,ALL",1,false,CC-BY-NC-3.0-AU,true,CC BY-NC 3.0 AU: non-commercial use with attribution only; confirm per-document licence before redistribution.,,"SA-adopted model code. Asbestos mapped to CHEMICAL per node rules. CURRENCY UPGRADED by verifier from VERIFY to CURRENT: 'Draft-Code-of-Pracitce' (SA typo preserved verbatim in the actual filename) is a CMS asset-naming artefact, not a draft status. Direct URL from search; site 403s."
SA-COP-009,SA,SafeWork SA,code_of_practice,How to manage work health and safety risks Code of Practice (SA),,https://www.safework.sa.gov.au/__data/assets/pdf_file/0007/136267/How-to-manage-work-health-and-safety-risks.pdf,false,search_snippet,PDF,2020-06,,2020-06,CURRENT,GENERAL,ALL,1,false,CC-BY-NC-3.0-AU,true,CC BY-NC 3.0 AU: non-commercial use with attribution only; confirm per-document licence before redistribution.,,SA-adopted model code (June 2020 SA edition). PDF asset URL re-confirmed by verifier via search ('How to manage work health and safety risks Code of Practice June 2020'); site 403s to fetch.
SA-COP-010,SA,SafeWork SA,code_of_practice,How to safely remove asbestos Code of Practice (SA),,https://www.safework.sa.gov.au/__data/assets/pdf_file/0008/136268/Draft-Code-of-Practice_-How-to-safely-remove-asbestos.pdf,false,search_snippet,PDF,2024-02,,2024-02,CURRENT,CHEMICAL,"CONSTRUCTION,ALL",1,false,CC-BY-NC-3.0-AU,true,CC BY-NC 3.0 AU: non-commercial use with attribution only; confirm per-document licence before redistribution.,,"SA-adopted model code (February 2024). Asbestos mapped to CHEMICAL per node rules. CURRENCY UPGRADED by verifier from VERIFY to CURRENT: 'Draft-Code-of-Practice' is a CMS asset-naming artefact, not a draft status. Direct URL from search; site 403s."
SA-COP-011,SA,SafeWork SA,code_of_practice,Labelling of workplace hazardous chemicals Code of Practice (SA),,https://www.safework.sa.gov.au/__data/assets/pdf_file/0009/136269/Draft-Code-of-Practice_-Labelling-of-workplace-hazardous-chemicals.pdf,false,search_snippet,PDF,2024-02,,2024-02,CURRENT,CHEMICAL,"MANUFACTURING,ALL",1,false,CC-BY-NC-3.0-AU,true,CC BY-NC 3.0 AU: non-commercial use with attribution only; confirm per-document licence before redistribution.,,"SA-adopted model code (February 2024). CURRENCY UPGRADED by verifier from VERIFY to CURRENT: 'Draft-Code-of-Practice' is a CMS asset-naming artefact, not a draft status. Direct URL from search; site 403s."
SA-COP-012,SA,SafeWork SA,code_of_practice,Managing electrical risks in the workplace Code of Practice (SA),,https://www.safework.sa.gov.au/__data/assets/pdf_file/0019/136270/Managing-electrical-risks-in-the-workplace.pdf,false,search_snippet,PDF,2020-06,,2020-06,CURRENT,ELECTRICAL,"CONSTRUCTION,ALL",1,false,CC-BY-NC-3.0-AU,true,CC BY-NC 3.0 AU: non-commercial use with attribution only; confirm per-document licence before redistribution.,,SA-adopted model code (June 2020). PDF asset URL re-confirmed by verifier via search ('Managing electrical risks in the workplace Code of Practice June 2020'); site 403s.
SA-COP-013,SA,SafeWork SA,code_of_practice,Managing noise and preventing hearing loss at work Code of Practice (SA),,https://www.safework.sa.gov.au/__data/assets/pdf_file/0020/136271/Code-of-Practice_-Managing-noise-and-preventing-hearing-loss-at-work.pdf,false,search_snippet,PDF,,,,CURRENT,NOISE,"MANUFACTURING,CONSTRUCTION,ALL",1,false,CC-BY-NC-3.0-AU,true,CC BY-NC 3.0 AU: non-commercial use with attribution only; confirm per-document licence before redistribution.,,SA-adopted model code. PDF asset URL re-confirmed by verifier via search; site 403s. Noise/hearing-loss mapped to PLANT_EQUIPMENT as nearest physical-hazard domain (no dedicated noise category in schema).  [gap-review] Retagged NOISE (new hazard_category) to remove the split.
SA-COP-014,SA,SafeWork SA,code_of_practice,Managing Psychosocial Hazards at Work Code of Practice (SA),,https://www.safework.sa.gov.au/__data/assets/pdf_file/0020/1238123/Managing-Psychosocial-Hazards-at-Work-Code-of-Practice-February-2026.pdf,false,search_snippet,PDF,2026-02,2026-02-19,2026-02,CURRENT,PSYCHOSOCIAL,ALL,1,false,CC-BY-NC-3.0-AU,true,CC BY-NC 3.0 AU: non-commercial use with attribution only; confirm per-document licence before redistribution.,,"NEW: approved under s274 of the WHS Act 2012 (SA); commenced/published in the Government Gazette 19 February 2026. Defines 17 psychosocial hazard types including bullying, sexual harassment and aggression. SA-hosted PDF URL confirmed via search; safework.sa.gov.au 403s to fetch."
SA-COP-015,SA,SafeWork SA,code_of_practice,Managing risks of hazardous chemicals in the workplace Code of Practice (SA),,https://www.safework.sa.gov.au/__data/assets/pdf_file/0005/136274/Draft-Code-of-Practice_-Managing-risks-of-hazardous-chemicals-in-the-workplace.pdf,false,search_snippet,PDF,2024-02,,2024-02,CURRENT,CHEMICAL,"MANUFACTURING,CONSTRUCTION,ALL",1,false,CC-BY-NC-3.0-AU,true,CC BY-NC 3.0 AU: non-commercial use with attribution only; confirm per-document licence before redistribution.,,"SA-adopted model code (February 2024). CURRENCY UPGRADED by verifier from VERIFY to CURRENT: search explicitly returns this exact URL as the approved 'Managing risks of hazardous chemicals in the workplace Code of Practice' (last updated Feb 2024); the 'Draft-Code-of-Practice' filename is a CMS asset-naming artefact, not draft status. Direct URL from search; site 403s."
SA-COP-016,SA,SafeWork SA,code_of_practice,Managing the risk of falls at workplaces Code of Practice (SA),,https://www.safework.sa.gov.au/__data/assets/pdf_file/0004/136273/Managing-the-risk-of-falls-at-workplaces.pdf,false,search_snippet,PDF,2020-06,,2020-06,CURRENT,FALLS,"CONSTRUCTION,ALL",1,false,CC-BY-NC-3.0-AU,true,CC BY-NC 3.0 AU: non-commercial use with attribution only; confirm per-document licence before redistribution.,,SA-adopted model code (June 2020). Direct SA-hosted PDF URL from search; site 403s.
SA-COP-017,SA,SafeWork SA,code_of_practice,Managing the risks of plant in the workplace Code of Practice (SA),,https://www.safework.sa.gov.au/__data/assets/pdf_file/0006/136275/Managing-risks-of-plant-in-the-workplace.pdf,false,search_snippet,PDF,2020-06,,2020-06,CURRENT,PLANT_EQUIPMENT,"MANUFACTURING,ALL",1,false,CC-BY-NC-3.0-AU,true,CC BY-NC 3.0 AU: non-commercial use with attribution only; confirm per-document licence before redistribution.,,SA-adopted model code (June 2020). Direct SA-hosted PDF URL from search; site 403s.
SA-COP-018,SA,SafeWork SA,code_of_practice,Managing the work environment and facilities Code of Practice (SA),,https://www.safework.sa.gov.au/__data/assets/pdf_file/0007/136276/Managing-the-work-environment-and-facilities.pdf,false,search_snippet,PDF,2020-06,,2020-06,CURRENT,GENERAL,ALL,1,false,CC-BY-NC-3.0-AU,true,CC BY-NC 3.0 AU: non-commercial use with attribution only; confirm per-document licence before redistribution.,,SA-adopted model code (June 2020). PDF asset URL re-confirmed by verifier via search ('Managing the work environment and facilities Code of Practice June 2020'); site 403s.
SA-COP-019,SA,SafeWork SA,code_of_practice,Preparation of safety data sheets for hazardous chemicals Code of Practice (SA),,https://www.safework.sa.gov.au/__data/assets/pdf_file/0008/136277/Draft-Code-of-Practice_-Preparation-of-safety-data-sheets-for-hazardous-chemicals.pdf,false,search_snippet,PDF,,,,CURRENT,CHEMICAL,"MANUFACTURING,ALL",1,false,CC-BY-NC-3.0-AU,true,CC BY-NC 3.0 AU: non-commercial use with attribution only; confirm per-document licence before redistribution.,,"SA-adopted model code. CURRENCY UPGRADED by verifier from VERIFY to CURRENT: 'Draft-Code-of-Practice' is a CMS asset-naming artefact, not a draft status. Direct URL from search; site 403s."
SA-COP-020,SA,SafeWork SA,code_of_practice,Sexual and Gender-Based Harassment Code of Practice (SA),,https://www.safework.sa.gov.au/__data/assets/pdf_file/0005/1331168/Sexual-and-Gender-Based-Harassment-Code-of-Practice_.pdf,false,search_snippet,PDF,,,,CURRENT,PSYCHOSOCIAL,ALL,1,false,CC-BY-NC-3.0-AU,true,CC BY-NC 3.0 AU: non-commercial use with attribution only; confirm per-document licence before redistribution.,,"ADDED BY VERIFIER — missing core SA approved code. SA-adopted model Code of Practice (Sexual and gender-based harassment), approved under s274 of the WHS Act 2012 (SA); SA adopted the national model code. Maps to PSYCHOSOCIAL. Direct SA-hosted PDF URL surfaced in search; safework.sa.gov.au 403s to fetch."
SA-COP-021,SA,SafeWork SA,code_of_practice,Spray painting and powder coating Code of Practice (SA),,https://www.safework.sa.gov.au/__data/assets/pdf_file/0009/136278/Draft-Code-of-Practice_-Spray-painting-and-powder-coating.pdf,false,search_snippet,PDF,,,,CURRENT,CHEMICAL,"MANUFACTURING,CONSTRUCTION",1,false,CC-BY-NC-3.0-AU,true,CC BY-NC 3.0 AU: non-commercial use with attribution only; confirm per-document licence before redistribution.,,"SA-adopted model code. CURRENCY UPGRADED by verifier from VERIFY to CURRENT: 'Draft-Code-of-Practice' is a CMS asset-naming artefact, not a draft status. Direct URL from search; site 403s."
